n_train_data.name	class	sid	corpus_id	gender	acted	arousal	valence featfile
./wav/enterface/ENT_s03/s3_fe_3_R.wav	7	2	2	0	1	2	0	./feat/RAW//s3_fe_3_R.wav.csv
./wav/enterface/ENT_s03/s3_fe_4_R.wav	7	2	2	0	1	2	0	./feat/RAW//s3_fe_4_R.wav.csv
./wav/enterface/ENT_s03/s3_fe_5_R.wav	7	2	2	0	1	2	0	./feat/RAW//s3_fe_5_R.wav.csv
./wav/enterface/ENT_s04/s4_fe_1_R.wav	7	3	2	1	1	2	0	./feat/RAW//s4_fe_1_R.wav.csv
./wav/enterface/ENT_s04/s4_fe_2_R.wav	7	3	2	1	1	2	0	./feat/RAW//s4_fe_2_R.wav.csv
./wav/enterface/ENT_s04/s4_fe_3_R.wav	7	3	2	1	1	2	0	./feat/RAW//s4_fe_3_R.wav.csv
./wav/enterface/ENT_s04/s4_fe_4_R.wav	7	3	2	1	1	2	0	./feat/RAW//s4_fe_4_R.wav.csv
./wav/enterface/ENT_s04/s4_fe_5_R.wav	7	3	2	1	1	2	0	./feat/RAW//s4_fe_5_R.wav.csv
./wav/enterface/ENT_s05/s5_fe_1_R.wav	7	4	2	1	1	2	0	./feat/RAW//s5_fe_1_R.wav.csv
./wav/enterface/ENT_s05/s5_fe_2_R.wav	7	4	2	1	1	2	0	./feat/RAW//s5_fe_2_R.wav.csv
./wav/enterface/ENT_s05/s5_fe_3_R.wav	7	4	2	1	1	2	0	./feat/RAW//s5_fe_3_R.wav.csv
./wav/enterface/ENT_s05/s5_fe_4_R.wav	7	4	2	1	1	2	0	./feat/RAW//s5_fe_4_R.wav.csv
./wav/enterface/ENT_s05/s5_fe_5_R.wav	7	4	2	1	1	2	0	./feat/RAW//s5_fe_5_R.wav.csv
./wav/enterface/ENT_s06/s6_fe_R.wav	7	5	2	0	1	2	0	./feat/RAW//s6_fe_R.wav.csv
./wav/enterface/ENT_s07/s7_fe_1_R.wav	7	6	2	1	1	2	0	./feat/RAW//s7_fe_1_R.wav.csv
./wav/enterface/ENT_s07/s7_fe_2_R.wav	7	6	2	1	1	2	0	./feat/RAW//s7_fe_2_R.wav.csv
./wav/enterface/ENT_s07/s7_fe_3_R.wav	7	6	2	1	1	2	0	./feat/RAW//s7_fe_3_R.wav.csv
./wav/enterface/ENT_s07/s7_fe_4_R.wav	7	6	2	1	1	2	0	./feat/RAW//s7_fe_4_R.wav.csv
./wav/enterface/ENT_s07/s7_fe_5_R.wav	7	6	2	1	1	2	0	./feat/RAW//s7_fe_5_R.wav.csv
./wav/enterface/ENT_s08/s8_fe_1_R.wav	7	7	2	0	1	2	0	./feat/RAW//s8_fe_1_R.wav.csv
./wav/enterface/ENT_s08/s8_fe_2_R.wav	7	7	2	0	1	2	0	./feat/RAW//s8_fe_2_R.wav.csv
./wav/enterface/ENT_s08/s8_fe_3_R.wav	7	7	2	0	1	2	0	./feat/RAW//s8_fe_3_R.wav.csv
./wav/enterface/ENT_s08/s8_fe_4_R.wav	7	7	2	0	1	2	0	./feat/RAW//s8_fe_4_R.wav.csv
./wav/enterface/ENT_s08/s8_fe_5_R.wav	7	7	2	0	1	2	0	./feat/RAW//s8_fe_5_R.wav.csv
./wav/enterface/ENT_s09/s9_fe_1_R.wav	7	8	2	0	1	2	0	./feat/RAW//s9_fe_1_R.wav.csv
./wav/enterface/ENT_s09/s9_fe_2_R.wav	7	8	2	0	1	2	0	./feat/RAW//s9_fe_2_R.wav.csv
./wav/enterface/ENT_s09/s9_fe_3_R.wav	7	8	2	0	1	2	0	./feat/RAW//s9_fe_3_R.wav.csv
./wav/enterface/ENT_s09/s9_fe_4_R.wav	7	8	2	0	1	2	0	./feat/RAW//s9_fe_4_R.wav.csv
./wav/enterface/ENT_s09/s9_fe_5_R.wav	7	8	2	0	1	2	0	./feat/RAW//s9_fe_5_R.wav.csv
./wav/enterface/ENT_s10/s10_fe_1_R.wav	7	9	2	0	1	2	0	./feat/RAW//s10_fe_1_R.wav.csv
./wav/enterface/ENT_s10/s10_fe_2_R.wav	7	9	2	0	1	2	0	./feat/RAW//s10_fe_2_R.wav.csv
./wav/enterface/ENT_s10/s10_fe_3_R.wav	7	9	2	0	1	2	0	./feat/RAW//s10_fe_3_R.wav.csv
./wav/enterface/ENT_s10/s10_fe_4_R.wav	7	9	2	0	1	2	0	./feat/RAW//s10_fe_4_R.wav.csv
./wav/enterface/ENT_s10/s10_fe_5_R.wav	7	9	2	0	1	2	0	./feat/RAW//s10_fe_5_R.wav.csv
./wav/enterface/ENT_s12/s12_fe_1_R.wav	7	10	2	1	1	2	0	./feat/RAW//s12_fe_1_R.wav.csv
./wav/enterface/ENT_s12/s12_fe_2_R.wav	7	10	2	1	1	2	0	./feat/RAW//s12_fe_2_R.wav.csv
./wav/enterface/ENT_s12/s12_fe_3_R.wav	7	10	2	1	1	2	0	./feat/RAW//s12_fe_3_R.wav.csv
./wav/enterface/ENT_s12/s12_fe_4_R.wav	7	10	2	1	1	2	0	./feat/RAW//s12_fe_4_R.wav.csv
./wav/enterface/ENT_s12/s12_fe_5_R.wav	7	10	2	1	1	2	0	./feat/RAW//s12_fe_5_R.wav.csv
./wav/enterface/ENT_s13/s13_fe_1_R.wav	7	11	2	0	1	2	0	./feat/RAW//s13_fe_1_R.wav.csv
./wav/enterface/ENT_s13/s13_fe_2_R.wav	7	11	2	0	1	2	0	./feat/RAW//s13_fe_2_R.wav.csv
./wav/enterface/ENT_s13/s13_fe_3_R.wav	7	11	2	0	1	2	0	./feat/RAW//s13_fe_3_R.wav.csv
./wav/enterface/ENT_s13/s13_fe_4_R.wav	7	11	2	0	1	2	0	./feat/RAW//s13_fe_4_R.wav.csv
./wav/enterface/ENT_s13/s13_fe_5_R.wav	7	11	2	0	1	2	0	./feat/RAW//s13_fe_5_R.wav.csv
./wav/enterface/ENT_s14/s14_fe_1_R.wav	7	12	2	0	1	2	0	./feat/RAW//s14_fe_1_R.wav.csv
./wav/enterface/ENT_s14/s14_fe_2_R.wav	7	12	2	0	1	2	0	./feat/RAW//s14_fe_2_R.wav.csv
./wav/enterface/ENT_s14/s14_fe_3_R.wav	7	12	2	0	1	2	0	./feat/RAW//s14_fe_3_R.wav.csv
./wav/enterface/ENT_s14/s14_fe_4_R.wav	7	12	2	0	1	2	0	./feat/RAW//s14_fe_4_R.wav.csv
./wav/enterface/ENT_s14/s14_fe_5_R.wav	7	12	2	0	1	2	0	./feat/RAW//s14_fe_5_R.wav.csv
./wav/enterface/ENT_s15/s15_fe_1_R.wav	7	13	2	0	1	2	0	./feat/RAW//s15_fe_1_R.wav.csv
./wav/enterface/ENT_s15/s15_fe_2_R.wav	7	13	2	0	1	2	0	./feat/RAW//s15_fe_2_R.wav.csv
./wav/enterface/ENT_s15/s15_fe_3_R.wav	7	13	2	0	1	2	0	./feat/RAW//s15_fe_3_R.wav.csv
./wav/enterface/ENT_s15/s15_fe_4_R.wav	7	13	2	0	1	2	0	./feat/RAW//s15_fe_4_R.wav.csv
./wav/enterface/ENT_s15/s15_fe_5_R.wav	7	13	2	0	1	2	0	./feat/RAW//s15_fe_5_R.wav.csv
./wav/enterface/ENT_s16/s16_fe_1_R.wav	7	14	2	0	1	2	0	./feat/RAW//s16_fe_1_R.wav.csv
./wav/enterface/ENT_s16/s16_fe_2_R.wav	7	14	2	0	1	2	0	./feat/RAW//s16_fe_2_R.wav.csv
./wav/enterface/ENT_s16/s16_fe_3_R.wav	7	14	2	0	1	2	0	./feat/RAW//s16_fe_3_R.wav.csv
./wav/enterface/ENT_s16/s16_fe_4_R.wav	7	14	2	0	1	2	0	./feat/RAW//s16_fe_4_R.wav.csv
./wav/enterface/ENT_s16/s16_fe_5_R.wav	7	14	2	0	1	2	0	./feat/RAW//s16_fe_5_R.wav.csv
./wav/enterface/ENT_s17/s17_fe_1_R.wav	7	15	2	0	1	2	0	./feat/RAW//s17_fe_1_R.wav.csv
./wav/enterface/ENT_s17/s17_fe_2_R.wav	7	15	2	0	1	2	0	./feat/RAW//s17_fe_2_R.wav.csv
./wav/enterface/ENT_s17/s17_fe_3_R.wav	7	15	2	0	1	2	0	./feat/RAW//s17_fe_3_R.wav.csv
./wav/enterface/ENT_s17/s17_fe_4_R.wav	7	15	2	0	1	2	0	./feat/RAW//s17_fe_4_R.wav.csv
./wav/enterface/ENT_s17/s17_fe_5_R.wav	7	15	2	0	1	2	0	./feat/RAW//s17_fe_5_R.wav.csv
./wav/enterface/ENT_s18/s18_fe_1_R.wav	7	16	2	0	1	2	0	./feat/RAW//s18_fe_1_R.wav.csv
./wav/enterface/ENT_s18/s18_fe_2_R.wav	7	16	2	0	1	2	0	./feat/RAW//s18_fe_2_R.wav.csv
./wav/enterface/ENT_s18/s18_fe_3_R.wav	7	16	2	0	1	2	0	./feat/RAW//s18_fe_3_R.wav.csv
./wav/enterface/ENT_s18/s18_fe_4_R.wav	7	16	2	0	1	2	0	./feat/RAW//s18_fe_4_R.wav.csv
./wav/enterface/ENT_s18/s18_fe_5_R.wav	7	16	2	0	1	2	0	./feat/RAW//s18_fe_5_R.wav.csv
./wav/enterface/ENT_s19/s19_fe_1_R.wav	7	17	2	0	1	2	0	./feat/RAW//s19_fe_1_R.wav.csv
./wav/enterface/ENT_s19/s19_fe_2_R.wav	7	17	2	0	1	2	0	./feat/RAW//s19_fe_2_R.wav.csv
./wav/enterface/ENT_s19/s19_fe_3_R.wav	7	17	2	0	1	2	0	./feat/RAW//s19_fe_3_R.wav.csv
./wav/enterface/ENT_s19/s19_fe_4_R.wav	7	17	2	0	1	2	0	./feat/RAW//s19_fe_4_R.wav.csv
./wav/enterface/ENT_s19/s19_fe_5_R.wav	7	17	2	0	1	2	0	./feat/RAW//s19_fe_5_R.wav.csv
./wav/enterface/ENT_s20/s20_fe_1_R.wav	7	18	2	0	1	2	0	./feat/RAW//s20_fe_1_R.wav.csv
./wav/enterface/ENT_s20/s20_fe_2_R.wav	7	18	2	0	1	2	0	./feat/RAW//s20_fe_2_R.wav.csv
./wav/enterface/ENT_s20/s20_fe_3_R.wav	7	18	2	0	1	2	0	./feat/RAW//s20_fe_3_R.wav.csv
./wav/enterface/ENT_s20/s20_fe_4_R.wav	7	18	2	0	1	2	0	./feat/RAW//s20_fe_4_R.wav.csv
./wav/enterface/ENT_s20/s20_fe_5_R.wav	7	18	2	0	1	2	0	./feat/RAW//s20_fe_5_R.wav.csv
./wav/enterface/ENT_s21/s21_fe_1_R.wav	7	19	2	0	1	2	0	./feat/RAW//s21_fe_1_R.wav.csv
./wav/enterface/ENT_s21/s21_fe_2_R.wav	7	19	2	0	1	2	0	./feat/RAW//s21_fe_2_R.wav.csv
./wav/enterface/ENT_s21/s21_fe_3_R.wav	7	19	2	0	1	2	0	./feat/RAW//s21_fe_3_R.wav.csv
./wav/enterface/ENT_s21/s21_fe_4_R.wav	7	19	2	0	1	2	0	./feat/RAW//s21_fe_4_R.wav.csv
./wav/enterface/ENT_s21/s21_fe_5_R.wav	7	19	2	0	1	2	0	./feat/RAW//s21_fe_5_R.wav.csv
./wav/enterface/ENT_s22/s22_fe_1_R.wav	7	20	2	0	1	2	0	./feat/RAW//s22_fe_1_R.wav.csv
./wav/enterface/ENT_s22/s22_fe_2_R.wav	7	20	2	0	1	2	0	./feat/RAW//s22_fe_2_R.wav.csv
./wav/enterface/ENT_s22/s22_fe_3_R.wav	7	20	2	0	1	2	0	./feat/RAW//s22_fe_3_R.wav.csv
./wav/enterface/ENT_s22/s22_fe_4_R.wav	7	20	2	0	1	2	0	./feat/RAW//s22_fe_4_R.wav.csv
./wav/enterface/ENT_s22/s22_fe_5_R.wav	7	20	2	0	1	2	0	./feat/RAW//s22_fe_5_R.wav.csv
./wav/enterface/ENT_s23/s23_fe_1_R.wav	7	21	2	0	1	2	0	./feat/RAW//s23_fe_1_R.wav.csv
./wav/enterface/ENT_s23/s23_fe_2_R.wav	7	21	2	0	1	2	0	./feat/RAW//s23_fe_2_R.wav.csv
./wav/enterface/ENT_s23/s23_fe_3_R.wav	7	21	2	0	1	2	0	./feat/RAW//s23_fe_3_R.wav.csv
./wav/enterface/ENT_s23/s23_fe_4_R.wav	7	21	2	0	1	2	0	./feat/RAW//s23_fe_4_R.wav.csv
./wav/enterface/ENT_s23/s23_fe_5_R.wav	7	21	2	0	1	2	0	./feat/RAW//s23_fe_5_R.wav.csv
./wav/enterface/ENT_s24/s24_fe_1_R.wav	7	22	2	0	1	2	0	./feat/RAW//s24_fe_1_R.wav.csv
./wav/enterface/ENT_s24/s24_fe_2_R.wav	7	22	2	0	1	2	0	./feat/RAW//s24_fe_2_R.wav.csv
./wav/enterface/ENT_s24/s24_fe_3_R.wav	7	22	2	0	1	2	0	./feat/RAW//s24_fe_3_R.wav.csv
./wav/enterface/ENT_s24/s24_fe_4_R.wav	7	22	2	0	1	2	0	./feat/RAW//s24_fe_4_R.wav.csv
./wav/enterface/ENT_s24/s24_fe_5_R.wav	7	22	2	0	1	2	0	./feat/RAW//s24_fe_5_R.wav.csv
./wav/enterface/ENT_s25/s25_fe_1_R.wav	7	23	2	0	1	2	0	./feat/RAW//s25_fe_1_R.wav.csv
./wav/enterface/ENT_s25/s25_fe_2_R.wav	7	23	2	0	1	2	0	./feat/RAW//s25_fe_2_R.wav.csv
./wav/enterface/ENT_s25/s25_fe_3_R.wav	7	23	2	0	1	2	0	./feat/RAW//s25_fe_3_R.wav.csv
./wav/enterface/ENT_s25/s25_fe_4_R.wav	7	23	2	0	1	2	0	./feat/RAW//s25_fe_4_R.wav.csv
./wav/enterface/ENT_s25/s25_fe_5_R.wav	7	23	2	0	1	2	0	./feat/RAW//s25_fe_5_R.wav.csv
./wav/enterface/ENT_s26/s26_fe_1_R.wav	7	24	2	1	1	2	0	./feat/RAW//s26_fe_1_R.wav.csv
./wav/enterface/ENT_s26/s26_fe_2_R.wav	7	24	2	1	1	2	0	./feat/RAW//s26_fe_2_R.wav.csv
./wav/enterface/ENT_s26/s26_fe_3_R.wav	7	24	2	1	1	2	0	./feat/RAW//s26_fe_3_R.wav.csv
./wav/enterface/ENT_s26/s26_fe_4_R.wav	7	24	2	1	1	2	0	./feat/RAW//s26_fe_4_R.wav.csv
./wav/enterface/ENT_s26/s26_fe_5_R.wav	7	24	2	1	1	2	0	./feat/RAW//s26_fe_5_R.wav.csv
./wav/enterface/ENT_s27/s27_fe_1_R.wav	7	25	2	0	1	2	0	./feat/RAW//s27_fe_1_R.wav.csv
./wav/enterface/ENT_s27/s27_fe_2_R.wav	7	25	2	0	1	2	0	./feat/RAW//s27_fe_2_R.wav.csv
./wav/enterface/ENT_s27/s27_fe_3_R.wav	7	25	2	0	1	2	0	./feat/RAW//s27_fe_3_R.wav.csv
./wav/enterface/ENT_s27/s27_fe_4_R.wav	7	25	2	0	1	2	0	./feat/RAW//s27_fe_4_R.wav.csv
./wav/enterface/ENT_s27/s27_fe_5_R.wav	7	25	2	0	1	2	0	./feat/RAW//s27_fe_5_R.wav.csv
./wav/enterface/ENT_s28/s28_fe_1_R.wav	7	26	2	1	1	2	0	./feat/RAW//s28_fe_1_R.wav.csv
./wav/enterface/ENT_s28/s28_fe_2_R.wav	7	26	2	1	1	2	0	./feat/RAW//s28_fe_2_R.wav.csv
./wav/enterface/ENT_s28/s28_fe_3_R.wav	7	26	2	1	1	2	0	./feat/RAW//s28_fe_3_R.wav.csv
./wav/enterface/ENT_s28/s28_fe_4_R.wav	7	26	2	1	1	2	0	./feat/RAW//s28_fe_4_R.wav.csv
./wav/enterface/ENT_s28/s28_fe_5_R.wav	7	26	2	1	1	2	0	./feat/RAW//s28_fe_5_R.wav.csv
./wav/enterface/ENT_s29/s29_fe_1_R.wav	7	27	2	1	1	2	0	./feat/RAW//s29_fe_1_R.wav.csv
./wav/enterface/ENT_s29/s29_fe_2_R.wav	7	27	2	1	1	2	0	./feat/RAW//s29_fe_2_R.wav.csv
./wav/enterface/ENT_s29/s29_fe_3_R.wav	7	27	2	1	1	2	0	./feat/RAW//s29_fe_3_R.wav.csv
./wav/enterface/ENT_s29/s29_fe_4_R.wav	7	27	2	1	1	2	0	./feat/RAW//s29_fe_4_R.wav.csv
./wav/enterface/ENT_s29/s29_fe_5_R.wav	7	27	2	1	1	2	0	./feat/RAW//s29_fe_5_R.wav.csv
./wav/enterface/ENT_s30/s30_fe_1_R.wav	7	28	2	0	1	2	0	./feat/RAW//s30_fe_1_R.wav.csv
./wav/enterface/ENT_s30/s30_fe_2_R.wav	7	28	2	0	1	2	0	./feat/RAW//s30_fe_2_R.wav.csv
./wav/enterface/ENT_s30/s30_fe_3_R.wav	7	28	2	0	1	2	0	./feat/RAW//s30_fe_3_R.wav.csv
./wav/enterface/ENT_s30/s30_fe_4_R.wav	7	28	2	0	1	2	0	./feat/RAW//s30_fe_4_R.wav.csv
./wav/enterface/ENT_s30/s30_fe_5_R.wav	7	28	2	0	1	2	0	./feat/RAW//s30_fe_5_R.wav.csv
./wav/enterface/ENT_s31/s31_fe_1_R.wav	7	29	2	1	1	2	0	./feat/RAW//s31_fe_1_R.wav.csv
./wav/enterface/ENT_s31/s31_fe_2_R.wav	7	29	2	1	1	2	0	./feat/RAW//s31_fe_2_R.wav.csv
./wav/enterface/ENT_s31/s31_fe_3_R.wav	7	29	2	1	1	2	0	./feat/RAW//s31_fe_3_R.wav.csv
./wav/enterface/ENT_s31/s31_fe_4_R.wav	7	29	2	1	1	2	0	./feat/RAW//s31_fe_4_R.wav.csv
./wav/enterface/ENT_s31/s31_fe_5_R.wav	7	29	2	1	1	2	0	./feat/RAW//s31_fe_5_R.wav.csv
./wav/enterface/ENT_s32/s32_fe_1_R.wav	7	30	2	0	1	2	0	./feat/RAW//s32_fe_1_R.wav.csv
./wav/enterface/ENT_s32/s32_fe_2_R.wav	7	30	2	0	1	2	0	./feat/RAW//s32_fe_2_R.wav.csv
./wav/enterface/ENT_s32/s32_fe_3_R.wav	7	30	2	0	1	2	0	./feat/RAW//s32_fe_3_R.wav.csv
./wav/enterface/ENT_s32/s32_fe_4_R.wav	7	30	2	0	1	2	0	./feat/RAW//s32_fe_4_R.wav.csv
./wav/enterface/ENT_s32/s32_fe_5_R.wav	7	30	2	0	1	2	0	./feat/RAW//s32_fe_5_R.wav.csv
./wav/enterface/ENT_s33/s33_fe_1_R.wav	7	31	2	1	1	2	0	./feat/RAW//s33_fe_1_R.wav.csv
./wav/enterface/ENT_s33/s33_fe_2_R.wav	7	31	2	1	1	2	0	./feat/RAW//s33_fe_2_R.wav.csv
./wav/enterface/ENT_s33/s33_fe_3_R.wav	7	31	2	1	1	2	0	./feat/RAW//s33_fe_3_R.wav.csv
./wav/enterface/ENT_s33/s33_fe_4_R.wav	7	31	2	1	1	2	0	./feat/RAW//s33_fe_4_R.wav.csv
./wav/enterface/ENT_s33/s33_fe_5_R.wav	7	31	2	1	1	2	0	./feat/RAW//s33_fe_5_R.wav.csv
./wav/enterface/ENT_s34/s34_fe_1_R.wav	7	32	2	0	1	2	0	./feat/RAW//s34_fe_1_R.wav.csv
./wav/enterface/ENT_s34/s34_fe_2_R.wav	7	32	2	0	1	2	0	./feat/RAW//s34_fe_2_R.wav.csv
./wav/enterface/ENT_s34/s34_fe_3_R.wav	7	32	2	0	1	2	0	./feat/RAW//s34_fe_3_R.wav.csv
./wav/enterface/ENT_s34/s34_fe_4_R.wav	7	32	2	0	1	2	0	./feat/RAW//s34_fe_4_R.wav.csv
./wav/enterface/ENT_s34/s34_fe_5_R.wav	7	32	2	0	1	2	0	./feat/RAW//s34_fe_5_R.wav.csv
./wav/enterface/ENT_s35/s35_fe_1_R.wav	7	33	2	0	1	2	0	./feat/RAW//s35_fe_1_R.wav.csv
./wav/enterface/ENT_s35/s35_fe_2_R.wav	7	33	2	0	1	2	0	./feat/RAW//s35_fe_2_R.wav.csv
./wav/enterface/ENT_s35/s35_fe_3_R.wav	7	33	2	0	1	2	0	./feat/RAW//s35_fe_3_R.wav.csv
./wav/enterface/ENT_s35/s35_fe_4_R.wav	7	33	2	0	1	2	0	./feat/RAW//s35_fe_4_R.wav.csv
./wav/enterface/ENT_s35/s35_fe_5_R.wav	7	33	2	0	1	2	0	./feat/RAW//s35_fe_5_R.wav.csv
./wav/enterface/ENT_s36/s36_fe_1_R.wav	7	34	2	0	1	2	0	./feat/RAW//s36_fe_1_R.wav.csv
./wav/enterface/ENT_s36/s36_fe_2_R.wav	7	34	2	0	1	2	0	./feat/RAW//s36_fe_2_R.wav.csv
./wav/enterface/ENT_s36/s36_fe_3_R.wav	7	34	2	0	1	2	0	./feat/RAW//s36_fe_3_R.wav.csv
./wav/enterface/ENT_s36/s36_fe_4_R.wav	7	34	2	0	1	2	0	./feat/RAW//s36_fe_4_R.wav.csv
./wav/enterface/ENT_s36/s36_fe_5_R.wav	7	34	2	0	1	2	0	./feat/RAW//s36_fe_5_R.wav.csv
./wav/enterface/ENT_s37/s37_fe_1_R.wav	7	35	2	0	1	2	0	./feat/RAW//s37_fe_1_R.wav.csv
./wav/enterface/ENT_s37/s37_fe_2_R.wav	7	35	2	0	1	2	0	./feat/RAW//s37_fe_2_R.wav.csv
./wav/enterface/ENT_s37/s37_fe_3_R.wav	7	35	2	0	1	2	0	./feat/RAW//s37_fe_3_R.wav.csv
./wav/enterface/ENT_s37/s37_fe_4_R.wav	7	35	2	0	1	2	0	./feat/RAW//s37_fe_4_R.wav.csv
./wav/enterface/ENT_s37/s37_fe_5_R.wav	7	35	2	0	1	2	0	./feat/RAW//s37_fe_5_R.wav.csv
./wav/enterface/ENT_s38/s38_fe_1_R.wav	7	36	2	0	1	2	0	./feat/RAW//s38_fe_1_R.wav.csv
./wav/enterface/ENT_s38/s38_fe_2_R.wav	7	36	2	0	1	2	0	./feat/RAW//s38_fe_2_R.wav.csv
./wav/enterface/ENT_s38/s38_fe_3_R.wav	7	36	2	0	1	2	0	./feat/RAW//s38_fe_3_R.wav.csv
./wav/enterface/ENT_s38/s38_fe_4_R.wav	7	36	2	0	1	2	0	./feat/RAW//s38_fe_4_R.wav.csv
./wav/enterface/ENT_s38/s38_fe_5_R.wav	7	36	2	0	1	2	0	./feat/RAW//s38_fe_5_R.wav.csv
./wav/enterface/ENT_s39/s39_fe_1_R.wav	7	37	2	0	1	2	0	./feat/RAW//s39_fe_1_R.wav.csv
./wav/enterface/ENT_s39/s39_fe_2_R.wav	7	37	2	0	1	2	0	./feat/RAW//s39_fe_2_R.wav.csv
./wav/enterface/ENT_s39/s39_fe_3_R.wav	7	37	2	0	1	2	0	./feat/RAW//s39_fe_3_R.wav.csv
./wav/enterface/ENT_s39/s39_fe_4_R.wav	7	37	2	0	1	2	0	./feat/RAW//s39_fe_4_R.wav.csv
./wav/enterface/ENT_s39/s39_fe_5_R.wav	7	37	2	0	1	2	0	./feat/RAW//s39_fe_5_R.wav.csv
./wav/enterface/ENT_s40/s40_fe_1_R.wav	7	38	2	0	1	2	0	./feat/RAW//s40_fe_1_R.wav.csv
./wav/enterface/ENT_s40/s40_fe_2_R.wav	7	38	2	0	1	2	0	./feat/RAW//s40_fe_2_R.wav.csv
./wav/enterface/ENT_s40/s40_fe_3_R.wav	7	38	2	0	1	2	0	./feat/RAW//s40_fe_3_R.wav.csv
./wav/enterface/ENT_s40/s40_fe_4_R.wav	7	38	2	0	1	2	0	./feat/RAW//s40_fe_4_R.wav.csv
./wav/enterface/ENT_s40/s40_fe_5_R.wav	7	38	2	0	1	2	0	./feat/RAW//s40_fe_5_R.wav.csv
./wav/enterface/ENT_s41/s41_fe_1_R.wav	7	39	2	0	1	2	0	./feat/RAW//s41_fe_1_R.wav.csv
./wav/enterface/ENT_s41/s41_fe_2_R.wav	7	39	2	0	1	2	0	./feat/RAW//s41_fe_2_R.wav.csv
./wav/enterface/ENT_s41/s41_fe_3_R.wav	7	39	2	0	1	2	0	./feat/RAW//s41_fe_3_R.wav.csv
./wav/enterface/ENT_s41/s41_fe_4_R.wav	7	39	2	0	1	2	0	./feat/RAW//s41_fe_4_R.wav.csv
./wav/enterface/ENT_s41/s41_fe_5_R.wav	7	39	2	0	1	2	0	./feat/RAW//s41_fe_5_R.wav.csv
./wav/enterface/ENT_s42/s42_fe_1_R.wav	7	40	2	0	1	2	0	./feat/RAW//s42_fe_1_R.wav.csv
./wav/enterface/ENT_s42/s42_fe_2_R.wav	7	40	2	0	1	2	0	./feat/RAW//s42_fe_2_R.wav.csv
./wav/enterface/ENT_s42/s42_fe_3_R.wav	7	40	2	0	1	2	0	./feat/RAW//s42_fe_3_R.wav.csv
./wav/enterface/ENT_s42/s42_fe_4_R.wav	7	40	2	0	1	2	0	./feat/RAW//s42_fe_4_R.wav.csv
./wav/enterface/ENT_s42/s42_fe_5_R.wav	7	40	2	0	1	2	0	./feat/RAW//s42_fe_5_R.wav.csv
./wav/enterface/ENT_s43/s43_fe_1_R.wav	7	41	2	0	1	2	0	./feat/RAW//s43_fe_1_R.wav.csv
./wav/enterface/ENT_s43/s43_fe_2_R.wav	7	41	2	0	1	2	0	./feat/RAW//s43_fe_2_R.wav.csv
./wav/enterface/ENT_s43/s43_fe_3_R.wav	7	41	2	0	1	2	0	./feat/RAW//s43_fe_3_R.wav.csv
./wav/enterface/ENT_s43/s43_fe_4_R.wav	7	41	2	0	1	2	0	./feat/RAW//s43_fe_4_R.wav.csv
./wav/enterface/ENT_s43/s43_fe_5_R.wav	7	41	2	0	1	2	0	./feat/RAW//s43_fe_5_R.wav.csv
./wav/enterface/ENT_s44/s44_fe_1_R.wav	7	42	2	1	1	2	0	./feat/RAW//s44_fe_1_R.wav.csv
./wav/enterface/ENT_s44/s44_fe_2_R.wav	7	42	2	1	1	2	0	./feat/RAW//s44_fe_2_R.wav.csv
./wav/enterface/ENT_s44/s44_fe_3_R.wav	7	42	2	1	1	2	0	./feat/RAW//s44_fe_3_R.wav.csv
./wav/enterface/ENT_s44/s44_fe_4_R.wav	7	42	2	1	1	2	0	./feat/RAW//s44_fe_4_R.wav.csv
./wav/enterface/ENT_s44/s44_fe_5_R.wav	7	42	2	1	1	2	0	./feat/RAW//s44_fe_5_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_1_R.wav	2	0	2	0	1	0	0	./feat/RAW//s1_sa_1_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_2_R.wav	2	0	2	0	1	0	0	./feat/RAW//s1_sa_2_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_3_R.wav	2	0	2	0	1	0	0	./feat/RAW//s1_sa_3_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_4_R.wav	2	0	2	0	1	0	0	./feat/RAW//s1_sa_4_R.wav.csv
./wav/enterface/ENT_s01/s1_sa_5_R.wav	2	0	2	0	1	0	0	./feat/RAW//s1_sa_5_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_1_R.wav	2	1	2	0	1	0	0	./feat/RAW//s2_sa_1_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_2_R.wav	2	1	2	0	1	0	0	./feat/RAW//s2_sa_2_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_3_R.wav	2	1	2	0	1	0	0	./feat/RAW//s2_sa_3_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_4_R.wav	2	1	2	0	1	0	0	./feat/RAW//s2_sa_4_R.wav.csv
./wav/enterface/ENT_s02/s2_sa_5_R.wav	2	1	2	0	1	0	0	./feat/RAW//s2_sa_5_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_1_R.wav	2	2	2	0	1	0	0	./feat/RAW//s3_sa_1_R.wav.csv
./wav/enterface/ENT_s03/s3_sa_2_R.wav	2	2	2	0	1	0	0	./feat/RAW//s3_sa_2_R.wav.csv
